AirTemperature,RelativeH,AirPressure,WindDirection,WindSpeed,Ant1RefractionEL,Ant2refractionEL,Ant9refractionEL,Ant4refractionEL,Ant5refractionEL,Ant6refractionEL,Ant7refractionEL,Ant1PoitingEL,Ant2PoitingEL,Ant3PoitingEL,Ant4PoitingEL,Ant5PoitingEL,Ant6PoitingEL,Ant7PoitingEL,Ant1ScanEL,Ant2ScanEL,Ant3ScanEL,Ant4ScanEL,Ant5ScanEL,Ant6ScanEL,Ant7ScanEL,Ant1PointingAZ,Ant2PointingAZ,Ant3PointingAZ,Ant4PointingAZ,Ant5PointingAZ,Ant6PointingAZ,Ant7PointingAZ,Ant1refractionAZ,Ant2refractionAZ,Ant3refractionAZ,Ant4refractionAZ,Ant5refractionAZ,Ant6refractionAZ,Ant7refractionAZ,Ant1ScanAZ,Ant2ScanAZ,Ant3ScanAZ,Ant4ScanAZ,Ant5ScanAZ,Ant6ScanAZ,Ant7ScanAZ,AmpHH1,phaseHH1,AmpHH2,phaseHH2,AmpHH3,phaseHH3,AmpHH4,phaseHH4,AmpHH5,phaseHH5,AmpHH6,phaseHH6,AmpHH7,phaseHH7,AmpVV1,phaseVV1,AmpVV2,phaseVV2,AmpVV3,phaseVV3,AmpVV4,phaseVV4,AmpVV5,phaseVV5,AmpVV6,phaseVV6,AmpVV7,phaseVV7
6.959863146077092111e+00,8.965280781304194591e+01,8.967434382287460721e+02,1.175250770748810965e+02,1.399509464671504055e+00,5.624987208727561239e+01,5.624966001664921578e+01,5.624960639647733984e+01,5.624959299844107363e+01,5.624976095486758254e+01,5.625052109430875902e+01,5.624904605534705837e+01,5.639043540277020838e+01,5.645531890203255188e+01,5.623608318984145882e+01,5.638654083134380102e+01,5.624172946777393634e+01,5.609254464431629117e+01,5.633996722091754350e+01,5.623876441972841889e+01,5.623855678333516295e+01,5.623840278445010910e+01,5.623841009379914624e+01,5.623865913620652890e+01,5.623941752674815575e+01,5.623786803978860149e+01,1.706143007384474117e+02,1.706445930816557564e+02,1.708333643545987002e+02,1.709311959904927392e+02,1.709739041829450343e+02,1.707792147383442796e+02,1.708580705464227947e+02,1.708116790315590094e+02,1.708122716382062833e+02,1.708115353402490939e+02,1.708113557581037014e+02,1.708111832805955430e+02,1.708108455493187705e+02,1.708109295427844359e+02,1.708116587916709932e+02,1.708122143439554748e+02,1.708115150707479017e+02,1.708113557581037014e+02,1.708112035931534649e+02,1.708107321196302166e+02,1.708109563918538640e+02,9.059708565473556519e-02,-2.348887920379638672e+00,9.701205044984817505e-02,-2.633660733699798584e-01,1.008623018860816956e-01,6.116745471954345703e-01,4.632587432861328125e-01,-3.767705056816339493e-04,1.001568213105201721e-01,-3.365373257846471233e-11,1.006601601839065552e-01,6.732790265232324600e-03,9.735118597745895386e-02,2.665797710418701172e+00,9.548915177583694458e-02,-2.173199653625488281e+00,1.020461991429328918e-01,-1.525842189788818359e+00,9.367746114730834961e-02,-1.155813932418823242e+00,4.632587432861328125e-01,-3.666364646051079035e-04,1.032543852925300598e-01,-3.264414086268097037e-11,1.003178134560585022e-01,-1.915577650070190430e+00,9.735877066850662231e-02,1.009864807128906250e+00
6.883661159815407160e+00,8.985462044551647409e+01,8.965174635596081316e+02,1.028003263383493078e+02,1.271767680233287345e+00,5.628334162136615504e+01,5.628312899876215170e+01,5.628300994862658513e+01,5.628299498128072287e+01,5.628326650536097020e+01,5.628406413207004988e+01,5.628254261007175785e+01,5.642397303741395120e+01,5.648867885560806457e+01,5.626949828869668835e+01,5.641995689829539629e+01,5.627521358288102249e+01,5.612601936582375117e+01,5.637352235290445890e+01,5.627220873785567790e+01,5.627199264311896343e+01,5.627183523577780733e+01,5.627187774277818733e+01,5.627218046766758164e+01,5.627290625910588062e+01,5.627141845190691072e+01,1.708014582246397310e+02,1.708321001816316311e+02,1.710209380212560859e+02,1.711184960426413681e+02,1.711612098928525256e+02,1.709663764063345752e+02,1.710452505880700755e+02,1.709989636900947403e+02,1.709995117371157960e+02,1.709988279451855817e+02,1.709986222607215325e+02,1.709983682950425816e+02,1.709980079470491603e+02,1.709981502557181443e+02,1.709989167461156399e+02,1.709994917289605496e+02,1.709988077178617800e+02,1.709986393524262667e+02,1.709983875320246511e+02,1.709980469802197831e+02,1.709981795732913383e+02,8.929269015789031982e-02,-2.337007522583007812e+00,9.911168366670608521e-02,-2.441504001617431641e-01,1.024033129215240479e-01,6.271288394927978516e-01,4.632587432861328125e-01,6.081538958824239671e-05,9.987507015466690063e-02,-3.374867052485797103e-11,9.851912409067153931e-02,2.006954699754714966e-02,9.775952994823455811e-02,2.705985307693481445e+00,9.378267824649810791e-02,-2.162022352218627930e+00,1.039627939462661743e-01,-1.511671423912048340e+00,9.552906453609466553e-02,-1.144295215606689453e+00,4.632587432861328125e-01,-1.271201326744630933e-04,1.034490913152694702e-01,-3.258270389605577577e-11,9.872972965240478516e-02,-1.908233761787414551e+00,9.743747115135192871e-02,1.049115419387817383e+00
7.090589211272140702e+00,9.023108953260665999e+01,8.976347095960566094e+02,1.070437672893872048e+02,1.296116122356593126e+00,5.125322609097445081e+01,5.125262817489051770e+01,5.125305988021540315e+01,5.125323209313010864e+01,5.125357047326204452e+01,5.125431550878923304e+01,5.125313404140940321e+01,5.141114566114995199e+01,5.142589293383623783e+01,5.123165222732824020e+01,5.139539218611215432e+01,5.124539932337899728e+01,5.110672202502354367e+01,5.134154164063207304e+01,5.123983594320372958e+01,5.123923778684854824e+01,5.123976968481895256e+01,5.123974992061091172e+01,5.124017158207452383e+01,5.124089537023515106e+01,5.123978181319102987e+01,2.116411589050430848e+02,2.117044563594693614e+02,2.118469993646687328e+02,2.119203278140439011e+02,2.119568561569964515e+02,2.117682401774787877e+02,2.118809870659643479e+02,2.118206355237355467e+02,2.118206437453860076e+02,2.118203515548155167e+02,2.118201728836570794e+02,2.118203125792900323e+02,2.118206823511319215e+02,2.118196278290114947e+02,2.118206298175185225e+02,2.118206530320010472e+02,2.118203112008538938e+02,2.118202048468551197e+02,2.118202875741439470e+02,2.118206445518990222e+02,2.118196394975819601e+02,8.853309601545333862e-02,-2.308325529098510742e+00,1.001777872443199158e-01,-1.938751637935638428e-01,1.035371124744415283e-01,6.476637721061706543e-01,4.632587730884552002e-01,4.618845705408602953e-04,1.000277176499366760e-01,-3.369716658485621963e-11,9.641002118587493896e-02,4.620497673749923706e-02,9.768709540367126465e-02,2.672713756561279297e+00,9.280231595039367676e-02,-2.134431362152099609e+00,1.052311658859252930e-01,-1.469044923782348633e+00,9.731442481279373169e-02,-1.135476946830749512e+00,4.632587432861328125e-01,4.027593822684139013e-04,1.041057854890823364e-01,-3.237717038917509171e-11,9.703634679317474365e-02,-1.873265147209167480e+00,9.718864411115646362e-02,1.014890193939208984e+00
7.246735075572521723e+00,9.034124900585017315e+01,8.973571781428911436e+02,9.294529005885874540e+01,8.778757203614049320e-01,4.459578719263693358e+01,4.459515422693093711e+01,4.459578605413886976e+01,4.459580852736067413e+01,4.459613060451255961e+01,4.459687393785779363e+01,4.459593047028509005e+01,4.475595955475543519e+01,4.476173846363921172e+01,4.457202727513116258e+01,4.473938319118527573e+01,4.458623292500174529e+01,4.444922299168839430e+01,4.468100492503468502e+01,4.457884519611550900e+01,4.457819414637747002e+01,4.457877497744182449e+01,4.457885228983873560e+01,4.457917715434714978e+01,4.457991541803760072e+01,4.457888195890722471e+01,2.178939801113371573e+02,2.179447453840641913e+02,2.180664741249768213e+02,2.181536589363409178e+02,2.181790251391768152e+02,2.180082072022790953e+02,2.181343072999873698e+02,2.180588895542366288e+02,2.180588039909478368e+02,2.180586294839145580e+02,2.180585880681444451e+02,2.180587469424532685e+02,2.180591491954726280e+02,2.180582008207214244e+02,2.180588462876866060e+02,2.180587724451841609e+02,2.180586795865344243e+02,2.180585880681444451e+02,2.180587053605506753e+02,2.180591052722102461e+02,2.180582505152960380e+02,8.860688656568527222e-02,-2.306797742843627930e+00,9.927776455879211426e-02,-1.882667541503906250e-01,1.050540804862976074e-01,6.712505817413330078e-01,4.632588028907775879e-01,7.999158697202801704e-04,9.993463754653930664e-02,0.000000000000000000e+00,9.571879357099533081e-02,5.327510088682174683e-02,9.623499959707260132e-02,2.709518432617187500e+00,9.283561259508132935e-02,-2.140959739685058594e+00,1.043073460459709167e-01,-1.472325086593627930e+00,9.843999892473220825e-02,-1.129354715347290039e+00,4.632587432861328125e-01,6.121195037849247456e-04,1.038833707571029663e-01,-6.489297293965634594e-11,9.703997522592544556e-02,-1.874179601669311523e+00,9.528125822544097900e-02,1.043503880500793457e+00
7.176025788522867543e+00,9.030184030525502692e+01,8.967761366348191814e+02,1.232757507612504071e+02,8.242599179622405181e-01,4.446301307949014614e+01,4.446248071502260757e+01,4.446293783680371803e+01,4.446303824322785658e+01,4.446341160540949033e+01,4.446415720794979620e+01,4.446308168757794732e+01,4.462321900358386983e+01,4.462888036709953354e+01,4.443924078891414098e+01,4.460666187977026453e+01,4.445343824334042893e+01,4.431644769780832860e+01,4.454826369405698472e+01,4.444598142997654122e+01,4.444542354277697171e+01,4.444592743451902805e+01,4.444598733824537362e+01,4.444635116672950659e+01,4.444718627109843823e+01,4.444611129057663135e+01,2.179328942989248219e+02,2.179834258898701478e+02,2.181047801303093934e+02,2.181922845300574352e+02,2.182175154391648846e+02,2.180469525629451937e+02,2.181732454353143567e+02,2.180975849901407173e+02,2.180974868983260819e+02,2.180973055761078285e+02,2.180972881042773679e+02,2.180974516121652869e+02,2.180978502913110901e+02,2.180969627105556583e+02,2.180975450326953364e+02,2.180975119009255252e+02,2.180973651726020250e+02,2.180972881042773679e+02,2.180974115673594440e+02,2.180978845083043325e+02,2.180969126134476710e+02,9.491490572690963745e-02,-2.408050060272216797e+00,9.744014590978622437e-02,-1.832479685544967651e-01,1.008285507559776306e-01,6.702135801315307617e-01,9.422644227743148804e-02,6.862375140190124512e-01,9.934607148170471191e-02,4.577406596123489990e-12,9.915176779031753540e-02,-1.154125183820724487e-01,9.815965592861175537e-02,2.606909513473510742e+00,9.998610615730285645e-02,-2.244937419891357422e+00,1.013483330607414246e-01,-1.468184232711791992e+00,9.446307271718978882e-02,-1.095455527305603027e+00,9.165512770414352417e-02,-1.948408722877502441e+00,1.048148646950721741e-01,0.000000000000000000e+00,9.926868975162506104e-02,-2.054681301116943359e+00,9.824642539024353027e-02,9.421578049659729004e-01
7.406136945987997322e+00,9.063216787519257878e+01,8.970589409566359791e+02,1.263553020064319838e+02,8.739140056099593545e-01,4.433229706510793022e+01,4.433171315513702382e+01,4.433222908035119758e+01,4.433232047105239104e+01,4.433272653408461395e+01,4.433339945808752702e+01,4.433248840851200612e+01,4.449253802533912960e+01,4.449813647531635041e+01,4.430860684705558583e+01,4.447602184573275963e+01,4.432272502863732200e+01,4.418568093895313353e+01,4.441748253176793071e+01,4.431521218035200604e+01,4.431460539290557676e+01,4.431511983946241884e+01,4.431519828182320708e+01,4.431560737712077724e+01,4.431636030675375792e+01,4.431531161492610238e+01,2.179703279908204649e+02,2.180206112658423763e+02,2.181417086306430519e+02,2.182293954488066561e+02,2.182544824914088224e+02,2.180841736294723603e+02,2.182107474475988624e+02,2.181347789864820186e+02,2.181347050482687280e+02,2.181345712873524576e+02,2.181345485941116635e+02,2.181346424953840710e+02,2.181350393184989400e+02,2.181341322437782821e+02,2.181347585869486068e+02,2.181347429121298376e+02,2.181345346970207686e+02,2.181345395067147308e+02,2.181346624595506114e+02,2.181350708962438034e+02,2.181341922051678921e+02,9.127138555049896240e-02,-2.299359798431396484e+00,9.750234335660934448e-02,-1.746360063552856445e-01,1.030781343579292297e-01,6.866029500961303711e-01,4.632587730884552002e-01,5.180674488656222820e-04,9.821958839893341064e-02,-3.431750023041857389e-11,9.673432260751724243e-02,4.924159124493598938e-02,9.431667625904083252e-02,2.731747865676879883e+00,9.579744189977645874e-02,-2.138434410095214844e+00,1.018929332494735718e-01,-1.455393314361572266e+00,9.721992909908294678e-02,-1.120576262474060059e+00,4.632587432861328125e-01,2.183624892495572567e-04,1.035274639725685120e-01,-6.511607225645477115e-11,9.839767962694168091e-02,-1.885647892951965332e+00,9.298745542764663696e-02,1.062135934829711914e+00
7.483628758235242984e+00,9.064320614670208442e+01,8.965049616539761246e+02,1.248871889058971192e+02,1.218593714429258901e+00,4.420377984807712579e+01,4.420314128381358643e+01,4.420374318683745685e+01,4.420378038984057412e+01,4.420415121823560156e+01,4.420492195553645587e+01,4.420382965503874573e+01,4.436403134453293262e+01,4.436955617809783092e+01,4.418001763291945139e+01,4.434740094337884386e+01,4.419410321604947001e+01,4.405708293641624351e+01,4.428895414716149759e+01,4.418655203431747935e+01,4.418595080345639303e+01,4.418646167976348238e+01,4.418652066937901424e+01,4.418691989898279360e+01,4.418763941860219546e+01,4.418673071810646746e+01,2.180063349708501050e+02,2.180564159554495234e+02,2.181771129931606197e+02,2.182651997169863591e+02,2.182899890351851582e+02,2.181199056878612623e+02,2.182467702436681520e+02,2.181705751594682283e+02,2.181704420488047163e+02,2.181703515818565506e+02,2.181703136902518452e+02,2.181704097647638037e+02,2.181707731947871878e+02,2.181698915165770813e+02,2.181705500937335671e+02,2.181704866913374303e+02,2.181703569506568101e+02,2.181703136902518452e+02,2.181704638832428600e+02,2.181707979866297933e+02,2.181699518663088213e+02,9.473489969968795776e-02,-2.298809051513671875e+00,9.677621722221374512e-02,-2.105678915977478027e-01,1.012243106961250305e-01,6.636803150177001953e-01,4.632587432861328125e-01,1.735743280733004212e-04,9.900326281785964966e-02,-1.702292820593420686e-11,9.565270692110061646e-02,1.027447823435068130e-02,9.458931535482406616e-02,2.732096910476684570e+00,9.876367449760437012e-02,-2.144349575042724609e+00,1.015333533287048340e-01,-1.491259217262268066e+00,9.431786835193634033e-02,-1.133843898773193359e+00,4.632587432861328125e-01,-1.881968346424400806e-04,1.040205359458923340e-01,-4.860556054864240139e-11,9.807799756526947021e-02,-1.927343487739562988e+00,9.387848526239395142e-02,1.063858747482299805e+00
7.645770456350731159e+00,9.061935751626364777e+01,8.969714258826478499e+02,1.292331601800539715e+02,1.495972326919021711e+00,4.407283438876481796e+01,4.407227155028432719e+01,4.407281640090852193e+01,4.407292875738620808e+01,4.407329428501748225e+01,4.407412058925973497e+01,4.407309859517597772e+01,4.423315924118921316e+01,4.423863373113042030e+01,4.404914613230845077e+01,4.421660087139830608e+01,4.406310213219921934e+01,4.392626266495583565e+01,4.415788581696824622e+01,4.405562610829850456e+01,4.405497106032558463e+01,4.405554719052850743e+01,4.405564284410485953e+01,4.405589594515122087e+01,4.405674963769153152e+01,4.405565171850108896e+01,2.180421522277245003e+02,2.180919829482593855e+02,2.182123456003315312e+02,2.183007330428672503e+02,2.183252812366729358e+02,2.181555374550120519e+02,2.182826047276772670e+02,2.182061205292625345e+02,2.182060576946539925e+02,2.182059234811524675e+02,2.182059223058012378e+02,2.182059751851090255e+02,2.182063751151172255e+02,2.182054962927539634e+02,2.182061460085914462e+02,2.182060373759803156e+02,2.182059233492658450e+02,2.182058839140933628e+02,2.182060250964193813e+02,2.182063875967327533e+02,2.182055196720917252e+02,9.701258689165115356e-02,-2.310630321502685547e+00,9.848637878894805908e-02,-2.283399999141693115e-01,9.801755100488662720e-02,6.507552266120910645e-01,4.632587432861328125e-01,-2.270522236358374357e-04,9.815607964992523193e-02,-1.716985408017901449e-11,9.428218007087707520e-02,-3.987825289368629456e-02,9.688492119312286377e-02,2.756130456924438477e+00,1.010548472404479980e-01,-2.153274059295654297e+00,1.022387966513633728e-01,-1.510930538177490234e+00,9.134079515933990479e-02,-1.140667796134948730e+00,4.632587432861328125e-01,-6.101391045376658440e-04,1.053044423460960388e-01,-6.401724983451373419e-11,9.673295170068740845e-02,-1.968077659606933594e+00,9.642820805311203003e-02,1.089226603507995605e+00
8.018948774547856928e+00,9.085064381193399186e+01,8.968147639794036650e+02,1.330298069545426074e+02,1.762435125869744601e+00,5.051653318190586361e+01,5.051591697058746888e+01,5.051650207018818151e+01,5.051643615243165186e+01,5.051682941087302225e+01,5.051760713472135222e+01,5.051653336087341728e+01,5.067467522003710201e+01,5.068852720930006228e+01,5.049486175466392979e+01,5.065882793017542696e+01,5.050847811827077294e+01,5.037004720922358558e+01,5.060453266366619829e+01,5.050268172980001680e+01,5.050207593795902028e+01,5.050265738076432598e+01,5.050259142457148442e+01,5.050298665267460763e+01,5.050376234295066524e+01,5.050268784527487043e+01,2.122621804143106488e+02,2.123239386918624518e+02,2.124637305961288689e+02,2.125388982373824831e+02,2.125740066465130838e+02,2.123876222326211121e+02,2.125020606026873224e+02,2.124398359764423390e+02,2.124399329311179088e+02,2.124395325142213267e+02,2.124394386394340586e+02,2.124395440480437856e+02,2.124398759021886178e+02,2.124388499219305402e+02,2.124398425086544080e+02,2.124398670752872818e+02,2.124394787118821455e+02,2.124394365464819998e+02,2.124394971747018417e+02,2.124399006040357563e+02,2.124388442879974832e+02,9.761205315589904785e-02,-2.285881280899047852e+00,9.948956221342086792e-02,-1.916138529777526855e-01,9.747499972581863403e-02,6.447142958641052246e-01,4.632587432861328125e-01,-4.340036830399185419e-04,9.903804957866668701e-02,-3.403389722822502961e-11,9.235789626836776733e-02,-4.751246795058250427e-02,9.838948398828506470e-02,2.732187032699584961e+00,1.013312563300132751e-01,-2.115916728973388672e+00,1.030345410108566284e-01,-1.461694598197937012e+00,9.029500931501388550e-02,-1.119546771049499512e+00,4.632587432861328125e-01,-6.663405220024287701e-04,1.068105027079582214e-01,-6.311458300434225066e-11,9.573310613632202148e-02,-1.960656404495239258e+00,9.780368953943252563e-02,1.076388716697692871e+00
8.061571618687434437e+00,9.072576332955364364e+01,8.968424124084713185e+02,1.441271836949989620e+02,1.413299381081107198e+00,4.380642201872110775e+01,4.380587492093334845e+01,4.380635766416924071e+01,4.380645315142310636e+01,4.380686862216925448e+01,4.380744317282608336e+01,4.380663806587233466e+01,4.396671040653838958e+01,4.397213134029833981e+01,4.378269279511996359e+01,4.395017335889468768e+01,4.379669024954624490e+01,4.365949358610757258e+01,4.389145570403495356e+01,4.378889380695315481e+01,4.378834021367049445e+01,4.378886162571209439e+01,4.378899068332009392e+01,4.378934313381021326e+01,4.379007591946788125e+01,4.378911365877508644e+01,2.181124441525923032e+02,2.181617971648994114e+02,2.182815460015583824e+02,2.183704204376758753e+02,2.183946655470026030e+02,2.182255014253094316e+02,2.183529760740432835e+02,2.182760539067061245e+02,2.182758820141391425e+02,2.182758012935686338e+02,2.182757749944636885e+02,2.182758700124715006e+02,2.182762845587786842e+02,2.182754117738397213e+02,2.182760715945597099e+02,2.182758772444437341e+02,2.182757776331915807e+02,2.182757749944636885e+02,2.182759188517042332e+02,2.182763042598919867e+02,2.182753978127086327e+02,9.848598390817642212e-02,-2.277056694030761719e+00,9.824324399232864380e-02,-1.788158863782882690e-01,9.740828722715377808e-02,6.528307795524597168e-01,4.632587432861328125e-01,-1.305806363234296441e-04,9.889858216047286987e-02,-2.556142103538050492e-11,9.134176373481750488e-02,-4.799497313797473907e-03,9.729090332984924316e-02,2.738556146621704102e+00,1.016646102070808411e-01,-2.098163127899169922e+00,1.017682701349258423e-01,-1.445811867713928223e+00,9.090811014175415039e-02,-1.098252892494201660e+00,4.632587432861328125e-01,-1.702321314951404929e-04,1.077939048409461975e-01,-6.253880746598383666e-11,9.563600271940231323e-02,-1.919506072998046875e+00,9.600516408681869507e-02,1.085558176040649414e+00
